Year,Quarter,Category,Metric,Capital,Gde SP(1),Interior,Deinter 1,Deinter 2,Deinter 3,Deinter 4,Deinter 5,Deinter 6,Deinter 7,Deinter 8,Deinter 9,Deinter 10,Estado
2024,03,Ocorrências envolvendo policiais militares (4),"Ocorrências envolvendo policiais militares (4) - Pessoas feridas em confronto com a polícia militar em
  serviço",36,18,27,3,4,5,1,2,10,0,2,0,0,81
2024,03,Ocorrências envolvendo policiais militares (4),Ocorrências envolvendo policiais militares (4) - Pessoas feridas por policiais militares de folga,16,6,7,0,2,0,0,0,1,3,0,1,0,29
2024,03,Ocorrências envolvendo policiais militares (4),Ocorrências envolvendo policiais militares (4) - Policiais militares mortos em serviço,3,0,2,0,0,1,0,0,0,0,1,0,0,5
2024,03,Ocorrências envolvendo policiais militares (4),Ocorrências envolvendo policiais militares (4) - Policiais militares mortos de folga,2,1,0,0,0,0,0,0,0,0,0,0,0,3
2024,03,Ocorrências envolvendo policiais militares (4),Ocorrências envolvendo policiais militares (4) - Policiais militares feridos em serviço,6,0,5,0,0,3,0,0,0,0,1,1,0,11
2024,03,Ocorrências envolvendo policiais militares (4),Ocorrências envolvendo policiais militares (4) - Policiais militares feridos de folga,2,3,1,0,0,0,0,0,1,0,0,0,0,6
2024,03,"Ocorrências policiais registradas, por tipo","Ocorrências policiais registradas, por tipo - Homicídio doloso",132,119,379,50,44,56,25,26,40,57,13,56,12,630
2024,03,"Ocorrências policiais registradas, por tipo","Ocorrências policiais registradas, por tipo - Nº de Vítimas em Homicídio Doloso",135,124,401,52,46,61,26,28,43,59,13,59,14,660
2024,03,"Ocorrências policiais registradas, por tipo","Ocorrências policiais registradas, por tipo - Homicídio Doloso por acidente de trânsito (10)",2,2,4,0,1,0,0,0,0,2,0,1,0,8
2024,03,"Ocorrências policiais registradas, por tipo","Ocorrências policiais registradas, por tipo - Nº de Vítimas em Homicídio Doloso por acidente de
  trânsito (11)",2,2,5,0,2,0,0,0,0,2,0,1,0,9
2024,03,"Ocorrências policiais registradas, por tipo","Ocorrências policiais registradas, por tipo - Homicídio culposo por Acidente de Trânsito",169,151,789,62,123,127,68,55,68,136,21,90,39,1109
2024,03,"Ocorrências policiais registradas, por tipo","Ocorrências policiais registradas, por tipo - Homicídio Culposo (7)",171,156,806,62,125,127,72,57,68,139,21,94,41,1133
2024,03,"Ocorrências policiais registradas, por tipo","Ocorrências policiais registradas, por tipo - Tentativa de homicídio",148,142,569,86,57,96,55,39,56,61,25,69,25,859
2024,03,"Ocorrências policiais registradas, por tipo","Ocorrências policiais registradas, por tipo - Lesão corporal dolosa",9007,7150,21133,2115,3007,3198,1995,1706,1664,2467,1341,2871,769,37290
2024,03,"Ocorrências policiais registradas, por tipo","Ocorrências policiais registradas, por tipo - Lesão corporal culposa por Acidente de Trânsito",3860,3192,12107,796,1785,1744,1377,1183,687,1110,816,1899,710,19159
2024,03,"Ocorrências policiais registradas, por tipo","Ocorrências policiais registradas, por tipo - Lesão corporal culposa outras",141,99,353,27,34,52,33,41,35,53,20,39,19,593
2024,03,"Ocorrências policiais registradas, por tipo","Ocorrências policiais registradas, por tipo - Lesão Corporal Seguida de Morte",2,4,23,5,2,7,0,0,2,2,1,4,0,29
2024,03,"Ocorrências policiais registradas, por tipo","Ocorrências policiais registradas, por tipo - Latrocínio",16,10,16,4,3,0,0,1,2,2,0,2,2,42
2024,03,"Ocorrências policiais registradas, por tipo","Ocorrências policiais registradas, por tipo - Nº de Vítimas de Latrocínio",16,10,17,4,3,0,0,1,2,2,0,2,3,43
2024,03,"Ocorrências policiais registradas, por tipo","Ocorrências policiais registradas, por tipo - Estupro TOTAL (17)",774,785,2196,213,318,308,197,205,213,406,82,191,63,3755
2024,03,"Ocorrências policiais registradas, por tipo","Ocorrências policiais registradas, por tipo - Estupro",208,160,497,66,74,71,40,44,46,71,16,56,13,865
2024,03,"Ocorrências policiais registradas, por tipo","Ocorrências policiais registradas, por tipo - Estupro de Vulnerável",566,625,1699,147,244,237,157,161,167,335,66,135,50,2890
2024,03,"Ocorrências policiais registradas, por tipo","Ocorrências policiais registradas, por tipo - Extorsão mediante seqüestro (5)",26,10,9,0,2,0,0,0,5,1,0,1,0,45
2024,03,"Ocorrências policiais registradas, por tipo","Ocorrências policiais registradas, por tipo - Tráfico de entorpecentes",1446,1204,7081,649,975,1230,617,491,534,795,297,1300,193,9731
2024,03,"Ocorrências policiais registradas, por tipo","Ocorrências policiais registradas, por tipo - Roubo - outros TOTAL(6)",27074,10590,7813,895,1575,909,187,231,2298,637,54,963,64,45477
2024,03,"Ocorrências policiais registradas, por tipo","Ocorrências policiais registradas, por tipo - Roubo - Outros",26602,10250,7564,879,1512,886,186,228,2237,606,53,914,63,44416
2024,03,"Ocorrências policiais registradas, por tipo","Ocorrências policiais registradas, por tipo - Roubo de veículos",2922,2732,1777,119,564,182,26,23,293,183,3,381,3,7431
2024,03,"Ocorrências policiais registradas, por tipo","Ocorrências policiais registradas, por tipo - Roubo a Banco",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,03,"Ocorrências policiais registradas, por tipo","Ocorrências policiais registradas, por tipo - Roubo de Carga",472,340,249,16,63,23,1,3,61,31,1,49,1,1061
2024,03,"Ocorrências policiais registradas, por tipo","Ocorrências policiais registradas, por tipo - Furto - outros",60502,21549,57428,5240,9899,9159,4224,3748,8645,6421,1879,6593,1620,139479
2024,03,"Ocorrências policiais registradas, por tipo","Ocorrências policiais registradas, por tipo - Furto de veículos",11131,5857,6884,501,1555,1007,236,354,925,892,78,1264,72,23872
2024,03,"Laudos Periciais do Instituto Médico Legal Expedidos -
  IML (12) (13)","Laudos Periciais do Instituto Médico Legal Expedidos -
  IML (12) (13) - Anatomia Patológica",1504,133,906,,,,,,,,,,,2543
2024,03,"Laudos Periciais do Instituto Médico Legal Expedidos -
  IML (12) (13)","Laudos Periciais do Instituto Médico Legal Expedidos -
  IML (12) (13) - Clinica Médica",29298,17487,54217,,,,,,,,,,,101002
2024,03,"Laudos Periciais do Instituto Médico Legal Expedidos -
  IML (12) (13)","Laudos Periciais do Instituto Médico Legal Expedidos -
  IML (12) (13) - Necroscópico",4567,2658,7269,,,,,,,,,,,14494
2024,03,"Laudos Periciais do Instituto Médico Legal Expedidos -
  IML (12) (13)","Laudos Periciais do Instituto Médico Legal Expedidos -
  IML (12) (13) - Odontologia Legal",122,0,0,,,,,,,,,,,122
2024,03,"Laudos Periciais do Instituto Médico Legal Expedidos -
  IML (12) (13)","Laudos Periciais do Instituto Médico Legal Expedidos -
  IML (12) (13) - Tanatologia Forense",0,2,3,,,,,,,,,,,5
2024,03,"Laudos Periciais do Instituto Médico Legal Expedidos -
  IML (12) (13)","Laudos Periciais do Instituto Médico Legal Expedidos -
  IML (12) (13) - Toxicologia Forense",2208,1388,3665,,,,,,,,,,,7261
2024,03,"Laudos Periciais do Instituto de Criminalísticos
  Expedidos - IC (12) (13)","Laudos Periciais do Instituto de Criminalísticos
  Expedidos - IC (12) (13) - Acidente de Trânsito",3076,1970,8726,,,,,,,,,,,13772
2024,03,"Laudos Periciais do Instituto de Criminalísticos
  Expedidos - IC (12) (13)","Laudos Periciais do Instituto de Criminalísticos
  Expedidos - IC (12) (13) - Análise Instrumental",542,2,102,,,,,,,,,,,646
2024,03,"Laudos Periciais do Instituto de Criminalísticos
  Expedidos - IC (12) (13)","Laudos Periciais do Instituto de Criminalísticos
  Expedidos - IC (12) (13) - Laudos Forenses",9459,2284,17200,,,,,,,,,,,28943
2024,03,"Laudos Periciais do Instituto de Criminalísticos
  Expedidos - IC (12) (13)","Laudos Periciais do Instituto de Criminalísticos
  Expedidos - IC (12) (13) - Coleta de Material",145,242,308,,,,,,,,,,,695
2024,03,"Laudos Periciais do Instituto de Criminalísticos
  Expedidos - IC (12) (13)","Laudos Periciais do Instituto de Criminalísticos
  Expedidos - IC (12) (13) - Crimes Contra a Pessoa",2818,2331,6821,,,,,,,,,,,11970
2024,03,"Laudos Periciais do Instituto de Criminalísticos
  Expedidos - IC (12) (13)","Laudos Periciais do Instituto de Criminalísticos
  Expedidos - IC (12) (13) - Crimes Contra o Meio Ambiente",459,646,2205,,,,,,,,,,,3310
2024,03,"Laudos Periciais do Instituto de Criminalísticos
  Expedidos - IC (12) (13)","Laudos Periciais do Instituto de Criminalísticos
  Expedidos - IC (12) (13) - Crimes Contra o Patrimônio",13494,6274,15978,,,,,,,,,,,35746
2024,03,"Laudos Periciais do Instituto de Criminalísticos
  Expedidos - IC (12) (13)","Laudos Periciais do Instituto de Criminalísticos
  Expedidos - IC (12) (13) - Documentoscopia",1067,3,1219,,,,,,,,,,,2289
2024,03,"Laudos Periciais do Instituto de Criminalísticos
  Expedidos - IC (12) (13)","Laudos Periciais do Instituto de Criminalísticos
  Expedidos - IC (12) (13) - Entorpecentes",4953,3809,25343,,,,,,,,,,,34105
2024,03,"Laudos Periciais do Instituto de Criminalísticos
  Expedidos - IC (12) (13)","Laudos Periciais do Instituto de Criminalísticos
  Expedidos - IC (12) (13) - Identificação Criminal",527,3,1134,,,,,,,,,,,1664
2024,03,"Laudos Periciais do Instituto de Criminalísticos
  Expedidos - IC (12) (13)","Laudos Periciais do Instituto de Criminalísticos
  Expedidos - IC (12) (13) - Identificação Veicular",2407,1720,3397,,,,,,,,,,,7524
2024,04,"Ocorrências policiais registradas, por natureza","Ocorrências policiais registradas, por natureza - Contra a pessoa",45932,33142,106297,10981,15209,15247,9791,8860,8652,13137,6252,13957,4211,185371
2024,04,"Ocorrências policiais registradas, por natureza","Ocorrências policiais registradas, por natureza - Contra o patrimônio",186483,93004,183152,19596,34480,25694,12610,10701,23986,21918,5901,23493,4773,462639
2024,04,"Ocorrências policiais registradas, por natureza","Ocorrências policiais registradas, por natureza - Contra a Dignidade Sexual",1871,1401,4093,410,605,578,352,345,412,635,214,401,141,7365
2024,04,"Ocorrências policiais registradas, por natureza","Ocorrências policiais registradas, por natureza - Entorpecentes",1301,1087,6817,577,968,1248,595,466,613,789,264,1085,212,9205
2024,04,"Ocorrências policiais registradas, por natureza","Ocorrências policiais registradas, por natureza - Contravencionais",1817,1445,9343,710,1060,1518,1101,902,636,1202,654,1146,414,12605
2024,04,"Ocorrências policiais registradas, por natureza","Ocorrências policiais registradas, por natureza - Outros criminais (não inclui contravenções)",7204,5006,21375,2094,2909,2909,1913,1941,2114,2714,1203,2729,849,33585
2024,04,"Ocorrências policiais registradas, por natureza","Ocorrências policiais registradas, por natureza - Total de Crimes Violentos ( Hom.Doloso, Roubo,
  Latrocínio, Estupro e EMS)",32852,14947,12920,1267,2659,1448,477,450,3260,1305,192,1687,175,60719
2024,04,"Ocorrências policiais registradas, por natureza","Ocorrências policiais registradas, por natureza - Total de delitos",244608,135085,331077,34368,55231,47194,26362,23215,36413,40395,14488,42811,10600,710770
2024,04,"Ocorrências policiais registradas, por natureza","Ocorrências policiais registradas, por natureza - Não Criminais",166500,111072,254205,27706,48959,37521,18203,15927,24880,27411,10089,35786,7723,531777
2024,04,Atividades de polícia judiciária,Atividades de polícia judiciária - Total de boletins de ocorrência,853659,61555,270883,23336,38207,40047,24867,24109,23642,29559,16861,37844,12411,1186097
2024,04,Atividades de polícia judiciária,"Atividades de polícia judiciária - Total de termos circunstanciados lavrados pela Polícia
  Civil (2)",1109,2169,21685,3076,2140,3092,2153,2232,1507,2003,2149,2229,1104,24963
2024,04,Atividades de polícia judiciária,Atividades de polícia judiciária - Total de inquéritos instaurados,23854,16185,60348,6928,8158,8819,5370,5085,4869,7469,3768,7381,2501,100387
2024,04,Ocorrências envolvendo policiais civis (3),"Ocorrências envolvendo policiais civis (3) - Pessoas mortas em confronto com a polícia civil em
  serviço (8)",1,3,1,0,0,0,0,0,0,0,0,1,0,5
2024,04,Ocorrências envolvendo policiais civis (3),Ocorrências envolvendo policiais civis (3) - Pessoas mortas por policiais civis de folga (8),2,3,0,0,0,0,0,0,0,0,0,0,0,5
2024,04,Ocorrências envolvendo policiais civis (3),"Ocorrências envolvendo policiais civis (3) - Pessoas feridas em confronto com a polícia civil em
  serviço",2,1,2,0,0,0,1,0,1,0,0,0,0,5
2024,04,Ocorrências envolvendo policiais civis (3),Ocorrências envolvendo policiais civis (3) - Pessoas feridas por policiais civis de folga,1,3,0,0,0,0,0,0,0,0,0,0,0,4
2024,04,Ocorrências envolvendo policiais civis (3),Ocorrências envolvendo policiais civis (3) - Policiais civis mortos em serviço,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,04,Ocorrências envolvendo policiais civis (3),Ocorrências envolvendo policiais civis (3) - Policiais civis mortos de folga,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2024,04,Ocorrências envolvendo policiais civis (3),Ocorrências envolvendo policiais civis (3) - Policiais civis feridos em serviço,2,2,10,0,0,2,3,0,0,2,1,2,0,14
2024,04,Ocorrências envolvendo policiais civis (3),Ocorrências envolvendo policiais civis (3) - Policiais civis feridos de folga,5,1,5,1,0,0,0,0,2,2,0,0,0,11
2024,04,Atividades policiais,Atividades policiais - Prisões efetuadas (em flagrante+ por mandado),8702,5906,27541,2343,3651,4574,2678,2176,2792,3395,1540,3493,899,42149
2024,04,Atividades policiais,Atividades policiais - Nº de pessoas presas em flagrante,7070,4220,18390,1650,2807,2928,1621,1182,1949,2187,823,2681,562,29680
2024,04,Atividades policiais,Atividades policiais - Nº de pessoas presas por mandado,3263,2421,12818,980,1383,2321,1750,1162,1172,1582,819,1253,396,18502
2024,04,Atividades policiais,Atividades policiais - Nº de autos de apreensão (art 173 ECA),342,302,1439,198,147,295,143,74,167,147,59,171,38,2083
2024,04,Atividades policiais,Atividades policiais - Nº de infratores apreendidos em flagrante,403,325,1377,199,152,241,144,60,183,150,39,173,36,2105
2024,04,Atividades policiais,Atividades policiais - Nº de infratores apreendidos por mandado,16,61,377,43,36,99,30,25,29,39,32,37,7,454
2024,04,Atividades policiais,Atividades policiais - Nº de revistas pessoais/ identificação (9),1247302,306554,862103,88708,130529,99433,52958,42329,124348,93411,40515,95428,31555,2415959
2024,04,Atividades policiais,Atividades policiais - Armas de fogo apreendidas,1107,554,2017,253,313,282,157,144,229,244,73,269,53,3678
2024,04,Atividades policiais,Atividades policiais - Nº de Veículos Recuperados,5048,4091,5654,528,1184,828,251,272,763,651,86,975,116,14793
2024,04,Ocorrências envolvendo policiais militares (4),"Ocorrências envolvendo policiais militares (4) - Pessoas mortas em confronto com a polícia militar em
  serviço (8)",69,29,78,10,21,5,4,4,8,14,3,9,0,176
2024,04,Ocorrências envolvendo policiais militares (4),Ocorrências envolvendo policiais militares (4) - Pessoas mortas por policiais militares de folga (8A),33,9,6,0,2,0,1,0,2,0,0,1,0,48
2024,04,Ocorrências envolvendo policiais militares (4),"Ocorrências envolvendo policiais militares (4) - Pessoas feridas em confronto com a polícia militar em
  serviço",29,5,25,3,9,2,0,1,8,0,2,0,0,59
2024,04,Ocorrências envolvendo policiais militares (4),Ocorrências envolvendo policiais militares (4) - Pessoas feridas por policiais militares de folga,19,9,1,0,0,0,0,0,1,0,0,0,0,29
2024,04,Ocorrências envolvendo policiais militares (4),Ocorrências envolvendo policiais militares (4) - Policiais militares mortos em serviço,1,0,1,0,0,1,0,0,0,0,0,0,0,2
2024,04,Ocorrências envolvendo policiais militares (4),Ocorrências envolvendo policiais militares (4) - Policiais militares mortos de folga,2,0,0,0,0,0,0,0,0,0,0,0,0,2
2024,04,Ocorrências envolvendo policiais militares (4),Ocorrências envolvendo policiais militares (4) - Policiais militares feridos em serviço,9,0,0,0,0,0,0,0,0,0,0,0,0,9
2024,04,Ocorrências envolvendo policiais militares (4),Ocorrências envolvendo policiais militares (4) - Policiais militares feridos de folga,5,1,1,0,0,0,0,0,0,0,1,0,0,7
2024,04,"Ocorrências policiais registradas, por tipo","Ocorrências policiais registradas, por tipo - Homicídio doloso",128,127,402,67,40,51,29,24,33,41,17,75,25,657
2024,04,"Ocorrências policiais registradas, por tipo","Ocorrências policiais registradas, por tipo - Nº de Vítimas em Homicídio Doloso",131,131,423,72,43,52,29,24,36,42,18,81,26,685
2024,04,"Ocorrências policiais registradas, por tipo","Ocorrências policiais registradas, por tipo - Homicídio Doloso por acidente de trânsito (10)",3,0,3,0,0,0,0,0,2,1,0,0,0,6
2024,04,"Ocorrências policiais registradas, por tipo","Ocorrências policiais registradas, por tipo - Nº de Vítimas em Homicídio Doloso por acidente de
  trânsito (11)",3,0,5,0,0,0,0,0,4,1,0,0,0,8
